REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2020/10/01 20:30:00,6662.57,41.57,TRADE
QLD1,2020/10/01 21:00:00,6493.88,37.31,TRADE
QLD1,2020/10/01 21:30:00,6307.72,34.50,TRADE
QLD1,2020/10/01 22:00:00,6119.27,33.52,TRADE
QLD1,2020/10/01 22:30:00,6000.05,35.34,TRADE
QLD1,2020/10/01 23:00:00,5836.29,33.16,TRADE
QLD1,2020/10/01 23:30:00,5681.93,34.20,TRADE
QLD1,2020/10/02 00:00:00,5527.52,32.87,TRADE
QLD1,2020/10/02 00:30:00,5344.16,32.70,TRADE
QLD1,2020/10/02 01:00:00,5216.98,32.18,TRADE
QLD1,2020/10/02 01:30:00,5087.93,31.46,TRADE
QLD1,2020/10/02 02:00:00,5076.92,31.24,TRADE
QLD1,2020/10/02 02:30:00,5048.09,30.37,TRADE
QLD1,2020/10/02 03:00:00,5036.62,29.60,TRADE
QLD1,2020/10/02 03:30:00,5023.99,30.14,TRADE
QLD1,2020/10/02 04:00:00,5014.52,29.90,TRADE
QLD1,2020/10/02 04:30:00,5070.83,31.56,TRADE
QLD1,2020/10/02 05:00:00,5126.27,33.16,TRADE
QLD1,2020/10/02 05:30:00,5316.52,34.94,TRADE
QLD1,2020/10/02 06:00:00,5408.14,35.12,TRADE
QLD1,2020/10/02 06:30:00,5492.49,29.05,TRADE
QLD1,2020/10/02 07:00:00,5548.29,19.94,TRADE
QLD1,2020/10/02 07:30:00,5514.1,-8.55,TRADE
QLD1,2020/10/02 08:00:00,5371.83,-15.54,TRADE
QLD1,2020/10/02 08:30:00,5293.46,20.17,TRADE
QLD1,2020/10/02 09:00:00,5087.02,-3.87,TRADE
QLD1,2020/10/02 09:30:00,4927.4,2.83,TRADE
QLD1,2020/10/02 10:00:00,4825.86,-5.44,TRADE
QLD1,2020/10/02 10:30:00,4713.36,-26.99,TRADE
QLD1,2020/10/02 11:00:00,4680.84,-8.68,TRADE
QLD1,2020/10/02 11:30:00,4650.95,-7.87,TRADE
QLD1,2020/10/02 12:00:00,4725,-0.41,TRADE
QLD1,2020/10/02 12:30:00,4738.26,0.87,TRADE
QLD1,2020/10/02 13:00:00,4793.03,-15.89,TRADE
QLD1,2020/10/02 13:30:00,4818.35,1.06,TRADE
QLD1,2020/10/02 14:00:00,4950.6,13.06,TRADE
QLD1,2020/10/02 14:30:00,5172.21,22.96,TRADE
QLD1,2020/10/02 15:00:00,5370.37,21.89,TRADE
QLD1,2020/10/02 15:30:00,5684.27,27.08,TRADE
QLD1,2020/10/02 16:00:00,6007.44,22.12,TRADE
QLD1,2020/10/02 16:30:00,6332.34,27.06,TRADE
QLD1,2020/10/02 17:00:00,6615.68,37.71,TRADE
QLD1,2020/10/02 17:30:00,6733.74,40.96,TRADE
QLD1,2020/10/02 18:00:00,6788.66,288.86,TRADE
QLD1,2020/10/02 18:30:00,6898.03,42.53,TRADE
QLD1,2020/10/02 19:00:00,6993.16,43.65,TRADE
QLD1,2020/10/02 19:30:00,6888.59,37.22,TRADE
QLD1,2020/10/02 20:00:00,6761.04,33.95,TRADE
QLD1,2020/10/02 20:30:00,6677.47,34.05,TRADE
QLD1,2020/10/02 21:00:00,6458.72,30.90,TRADE
QLD1,2020/10/02 21:30:00,6315.45,32.50,TRADE
QLD1,2020/10/02 22:00:00,6179.55,32.50,TRADE
QLD1,2020/10/02 22:30:00,6114.24,36.14,TRADE
QLD1,2020/10/02 23:00:00,6015.43,33.06,TRADE
QLD1,2020/10/02 23:30:00,5806.67,31.76,TRADE
QLD1,2020/10/03 00:00:00,5590.2,30.76,TRADE
QLD1,2020/10/03 00:30:00,5397.99,32.92,TRADE
QLD1,2020/10/03 01:00:00,5257.68,32.11,TRADE
QLD1,2020/10/03 01:30:00,5182.58,31.84,TRADE
QLD1,2020/10/03 02:00:00,5107.03,29.64,TRADE
QLD1,2020/10/03 02:30:00,5030.66,29.08,TRADE
QLD1,2020/10/03 03:00:00,4966.06,25.71,TRADE
QLD1,2020/10/03 03:30:00,4987.8,26.11,TRADE
QLD1,2020/10/03 04:00:00,4989.12,26.57,TRADE
QLD1,2020/10/03 04:30:00,5013.78,28.29,TRADE
QLD1,2020/10/03 05:00:00,5055.47,30.12,TRADE
QLD1,2020/10/03 05:30:00,5085.23,31.18,TRADE
QLD1,2020/10/03 06:00:00,5058.43,30.95,TRADE
QLD1,2020/10/03 06:30:00,5007.33,20.46,TRADE
QLD1,2020/10/03 07:00:00,4924.45,-36.07,TRADE
QLD1,2020/10/03 07:30:00,4871.83,-145.21,TRADE
QLD1,2020/10/03 08:00:00,4871.25,-1.85,TRADE
QLD1,2020/10/03 08:30:00,4813.02,-1.34,TRADE
QLD1,2020/10/03 09:00:00,4812.58,-2.25,TRADE
QLD1,2020/10/03 09:30:00,4738.51,4.85,TRADE
QLD1,2020/10/03 10:00:00,4624.49,-8.14,TRADE
QLD1,2020/10/03 10:30:00,4456.83,-27.73,TRADE
QLD1,2020/10/03 11:00:00,4421.77,-28.10,TRADE
QLD1,2020/10/03 11:30:00,4356.53,-35.55,TRADE
QLD1,2020/10/03 12:00:00,4318.34,-45.37,TRADE
QLD1,2020/10/03 12:30:00,4312.35,-40.68,TRADE
QLD1,2020/10/03 13:00:00,4372.17,-35.46,TRADE
QLD1,2020/10/03 13:30:00,4392.68,-38.54,TRADE
QLD1,2020/10/03 14:00:00,4534.47,-35.93,TRADE
QLD1,2020/10/03 14:30:00,4635.75,-28.46,TRADE
QLD1,2020/10/03 15:00:00,4858.79,-24,TRADE
QLD1,2020/10/03 15:30:00,5076.06,-23.23,TRADE
QLD1,2020/10/03 16:00:00,5382.79,16.99,TRADE
QLD1,2020/10/03 16:30:00,5736.7,27.73,TRADE
QLD1,2020/10/03 17:00:00,6110.37,32.74,TRADE
QLD1,2020/10/03 17:30:00,6236.61,32.39,TRADE
QLD1,2020/10/03 18:00:00,6360.34,35.17,TRADE
QLD1,2020/10/03 18:30:00,6554.74,37.62,TRADE
QLD1,2020/10/03 19:00:00,6627.37,39.82,TRADE
QLD1,2020/10/03 19:30:00,6473.87,35.21,TRADE
QLD1,2020/10/03 20:00:00,6367.53,34.35,TRADE
QLD1,2020/10/03 20:30:00,6277.32,34.71,TRADE
QLD1,2020/10/03 21:00:00,6122.83,31.97,TRADE
QLD1,2020/10/03 21:30:00,6020.56,33.70,TRADE
QLD1,2020/10/03 22:00:00,5915.11,34.11,TRADE
QLD1,2020/10/03 22:30:00,5844.37,34.89,TRADE
QLD1,2020/10/03 23:00:00,5790.22,34.89,TRADE
QLD1,2020/10/03 23:30:00,5596.31,35.92,TRADE
QLD1,2020/10/04 00:00:00,5394.64,35.03,TRADE
QLD1,2020/10/04 00:30:00,5239.23,34.07,TRADE
QLD1,2020/10/04 01:00:00,5162.81,32.90,TRADE
QLD1,2020/10/04 01:30:00,5073.5,31.70,TRADE
QLD1,2020/10/04 02:00:00,4995.08,30.06,TRADE
QLD1,2020/10/04 02:30:00,4964.14,30.76,TRADE
QLD1,2020/10/04 03:00:00,4960.55,31.64,TRADE
QLD1,2020/10/04 03:30:00,4928.55,32.62,TRADE
QLD1,2020/10/04 04:00:00,4907.55,33.20,TRADE
QLD1,2020/10/04 04:30:00,4902.47,32.19,TRADE
QLD1,2020/10/04 05:00:00,4972.12,32.77,TRADE
QLD1,2020/10/04 05:30:00,4972.78,31.62,TRADE
QLD1,2020/10/04 06:00:00,4953.3,31.93,TRADE
QLD1,2020/10/04 06:30:00,4857.96,27.88,TRADE
QLD1,2020/10/04 07:00:00,4768.77,26.20,TRADE
QLD1,2020/10/04 07:30:00,4741.98,21.06,TRADE
QLD1,2020/10/04 08:00:00,4672.53,10.76,TRADE
QLD1,2020/10/04 08:30:00,4598.57,22.64,TRADE
QLD1,2020/10/04 09:00:00,4601.12,19.74,TRADE
QLD1,2020/10/04 09:30:00,4490.93,11.09,TRADE
QLD1,2020/10/04 10:00:00,4350.33,0.68,TRADE
QLD1,2020/10/04 10:30:00,4211.91,0,TRADE
QLD1,2020/10/04 11:00:00,4076.28,14.29,TRADE
QLD1,2020/10/04 11:30:00,3957.38,1.85,TRADE
QLD1,2020/10/04 12:00:00,3930.96,-1.38,TRADE
QLD1,2020/10/04 12:30:00,3940.99,5.04,TRADE
QLD1,2020/10/04 13:00:00,3921.39,2.53,TRADE
QLD1,2020/10/04 13:30:00,4020.88,-0.17,TRADE
QLD1,2020/10/04 14:00:00,4169.41,9.42,TRADE
QLD1,2020/10/04 14:30:00,4319.09,14.33,TRADE
QLD1,2020/10/04 15:00:00,4560.64,21.72,TRADE
QLD1,2020/10/04 15:30:00,4843.16,25.21,TRADE
QLD1,2020/10/04 16:00:00,5187.73,24.40,TRADE
QLD1,2020/10/04 16:30:00,5519.98,31,TRADE
QLD1,2020/10/04 17:00:00,5944.42,36.79,TRADE
QLD1,2020/10/04 17:30:00,6216.88,44.59,TRADE
QLD1,2020/10/04 18:00:00,6411.33,96.07,TRADE
QLD1,2020/10/04 18:30:00,6600.01,42.58,TRADE
QLD1,2020/10/04 19:00:00,6671.59,45.68,TRADE
QLD1,2020/10/04 19:30:00,6478.1,39.29,TRADE
QLD1,2020/10/04 20:00:00,6371.68,35.43,TRADE
QLD1,2020/10/04 20:30:00,6286.76,38.22,TRADE
QLD1,2020/10/04 21:00:00,6136.05,35.98,TRADE
QLD1,2020/10/04 21:30:00,6008.38,38.24,TRADE
QLD1,2020/10/04 22:00:00,5886.9,36.34,TRADE
QLD1,2020/10/04 22:30:00,5816.73,37.02,TRADE
QLD1,2020/10/04 23:00:00,5752.85,36.74,TRADE
QLD1,2020/10/04 23:30:00,5603.02,35.63,TRADE
QLD1,2020/10/05 00:00:00,5417.84,35.37,TRADE
QLD1,2020/10/05 00:30:00,5287.6,34.77,TRADE
QLD1,2020/10/05 01:00:00,5116.04,32.30,TRADE
QLD1,2020/10/05 01:30:00,5023.59,31.74,TRADE
QLD1,2020/10/05 02:00:00,4970.64,33.58,TRADE
QLD1,2020/10/05 02:30:00,4946.84,33.22,TRADE
QLD1,2020/10/05 03:00:00,4917.95,33.89,TRADE
QLD1,2020/10/05 03:30:00,4891.16,33.77,TRADE
QLD1,2020/10/05 04:00:00,4895.17,33.76,TRADE
QLD1,2020/10/05 04:30:00,4895.9,33.81,TRADE
QLD1,2020/10/05 05:00:00,4906.23,33.02,TRADE
QLD1,2020/10/05 05:30:00,4971.59,34.43,TRADE
QLD1,2020/10/05 06:00:00,4953.4,33.05,TRADE
QLD1,2020/10/05 06:30:00,4910.56,30.27,TRADE
QLD1,2020/10/05 07:00:00,4800.9,27.58,TRADE
QLD1,2020/10/05 07:30:00,4787.81,24.35,TRADE
QLD1,2020/10/05 08:00:00,4707.61,18.25,TRADE
QLD1,2020/10/05 08:30:00,4592.8,20.37,TRADE
QLD1,2020/10/05 09:00:00,4512.43,15.30,TRADE
QLD1,2020/10/05 09:30:00,4485.21,27.59,TRADE
QLD1,2020/10/05 10:00:00,4450.86,18.24,TRADE
QLD1,2020/10/05 10:30:00,4361.92,25.14,TRADE
QLD1,2020/10/05 11:00:00,4311.47,19.58,TRADE
QLD1,2020/10/05 11:30:00,4300.33,23.63,TRADE
QLD1,2020/10/05 12:00:00,4308.12,23.33,TRADE
QLD1,2020/10/05 12:30:00,4322.62,24.86,TRADE
QLD1,2020/10/05 13:00:00,4331.23,23.37,TRADE
QLD1,2020/10/05 13:30:00,4392.62,23.29,TRADE
QLD1,2020/10/05 14:00:00,4525.2,22.65,TRADE
QLD1,2020/10/05 14:30:00,4662.22,29.35,TRADE
QLD1,2020/10/05 15:00:00,4880.26,27.86,TRADE
QLD1,2020/10/05 15:30:00,5141.29,21.50,TRADE
QLD1,2020/10/05 16:00:00,5479.07,29.39,TRADE
QLD1,2020/10/05 16:30:00,5863.93,32.43,TRADE
QLD1,2020/10/05 17:00:00,6214.07,62.23,TRADE
QLD1,2020/10/05 17:30:00,6446.28,119.61,TRADE
QLD1,2020/10/05 18:00:00,6629.82,68.99,TRADE
QLD1,2020/10/05 18:30:00,6894.95,80.23,TRADE
QLD1,2020/10/05 19:00:00,6982.02,106.23,TRADE
QLD1,2020/10/05 19:30:00,6731.18,45.73,TRADE
QLD1,2020/10/05 20:00:00,6639.24,46.52,TRADE
QLD1,2020/10/05 20:30:00,6531.64,49.45,TRADE
QLD1,2020/10/05 21:00:00,6367.24,47.05,TRADE
QLD1,2020/10/05 21:30:00,6231.46,39.54,TRADE
QLD1,2020/10/05 22:00:00,5987.96,36.30,TRADE
QLD1,2020/10/05 22:30:00,5878,37.80,TRADE
QLD1,2020/10/05 23:00:00,5758.18,37.50,TRADE
QLD1,2020/10/05 23:30:00,5620.06,37.52,TRADE
QLD1,2020/10/06 00:00:00,5435.05,39.70,TRADE
QLD1,2020/10/06 00:30:00,5264.06,39.25,TRADE
QLD1,2020/10/06 01:00:00,5129,35.32,TRADE
QLD1,2020/10/06 01:30:00,5068.77,33.92,TRADE
QLD1,2020/10/06 02:00:00,4997.94,34.19,TRADE
QLD1,2020/10/06 02:30:00,5002.34,33.81,TRADE
QLD1,2020/10/06 03:00:00,4938,33.54,TRADE
QLD1,2020/10/06 03:30:00,4945.16,34.35,TRADE
QLD1,2020/10/06 04:00:00,4973.96,37.41,TRADE
QLD1,2020/10/06 04:30:00,5052.69,38.79,TRADE
QLD1,2020/10/06 05:00:00,5151.15,40.68,TRADE
QLD1,2020/10/06 05:30:00,5314.05,44.96,TRADE
QLD1,2020/10/06 06:00:00,5411.71,41.71,TRADE
QLD1,2020/10/06 06:30:00,5599.99,27.51,TRADE
QLD1,2020/10/06 07:00:00,5764.33,12.62,TRADE
QLD1,2020/10/06 07:30:00,5899.43,28.70,TRADE
QLD1,2020/10/06 08:00:00,5780.12,65.69,TRADE
QLD1,2020/10/06 08:30:00,5670.96,134.72,TRADE
QLD1,2020/10/06 09:00:00,5612.39,26.38,TRADE
QLD1,2020/10/06 09:30:00,5526.6,24.80,TRADE
QLD1,2020/10/06 10:00:00,5448.3,22.39,TRADE
QLD1,2020/10/06 10:30:00,5358.84,35.38,TRADE
QLD1,2020/10/06 11:00:00,5274.2,27.18,TRADE
QLD1,2020/10/06 11:30:00,5196.84,14.82,TRADE
QLD1,2020/10/06 12:00:00,5140.76,16.79,TRADE
QLD1,2020/10/06 12:30:00,5128.49,20.45,TRADE
QLD1,2020/10/06 13:00:00,5119.57,25.66,TRADE
QLD1,2020/10/06 13:30:00,5117.19,9.29,TRADE
QLD1,2020/10/06 14:00:00,5139.25,-4.62,TRADE
QLD1,2020/10/06 14:30:00,5269.67,16.11,TRADE
QLD1,2020/10/06 15:00:00,5414.43,-6.65,TRADE
QLD1,2020/10/06 15:30:00,5677.73,5.92,TRADE
QLD1,2020/10/06 16:00:00,6013.77,25.89,TRADE
QLD1,2020/10/06 16:30:00,6298.05,24.94,TRADE
QLD1,2020/10/06 17:00:00,6630.33,62.13,TRADE
QLD1,2020/10/06 17:30:00,6848.54,52.79,TRADE
QLD1,2020/10/06 18:00:00,6965.55,135.60,TRADE
QLD1,2020/10/06 18:30:00,7097.38,241.10,TRADE
QLD1,2020/10/06 19:00:00,7155.94,119.54,TRADE
QLD1,2020/10/06 19:30:00,6994.17,50.65,TRADE
QLD1,2020/10/06 20:00:00,6872.2,48.25,TRADE
QLD1,2020/10/06 20:30:00,6732.55,47.02,TRADE
QLD1,2020/10/06 21:00:00,6522.57,39.82,TRADE
QLD1,2020/10/06 21:30:00,6397.37,39.36,TRADE
QLD1,2020/10/06 22:00:00,6178.18,36.70,TRADE
QLD1,2020/10/06 22:30:00,6014.55,40.03,TRADE
QLD1,2020/10/06 23:00:00,5905.11,40.78,TRADE
QLD1,2020/10/06 23:30:00,5739.15,42.09,TRADE
QLD1,2020/10/07 00:00:00,5518.51,42.19,TRADE
QLD1,2020/10/07 00:30:00,5365.27,43.51,TRADE
QLD1,2020/10/07 01:00:00,5253.77,41.61,TRADE
QLD1,2020/10/07 01:30:00,5189.7,40.23,TRADE
QLD1,2020/10/07 02:00:00,5147.31,36.77,TRADE
QLD1,2020/10/07 02:30:00,5125.68,36.78,TRADE
QLD1,2020/10/07 03:00:00,5083.28,35.56,TRADE
QLD1,2020/10/07 03:30:00,5055.6,35.73,TRADE
QLD1,2020/10/07 04:00:00,5059.55,36.99,TRADE
QLD1,2020/10/07 04:30:00,5122.24,39.92,TRADE
QLD1,2020/10/07 05:00:00,5199.12,40.61,TRADE
QLD1,2020/10/07 05:30:00,5348.19,45.50,TRADE
QLD1,2020/10/07 06:00:00,5456.69,21.75,TRADE
QLD1,2020/10/07 06:30:00,5627.78,27.22,TRADE
QLD1,2020/10/07 07:00:00,5682.12,0.71,TRADE
QLD1,2020/10/07 07:30:00,5761.02,-5.91,TRADE
QLD1,2020/10/07 08:00:00,5605.56,-31.42,TRADE
QLD1,2020/10/07 08:30:00,5423.79,-21.72,TRADE
QLD1,2020/10/07 09:00:00,5354.3,-2.29,TRADE
QLD1,2020/10/07 09:30:00,5475.23,2.14,TRADE
QLD1,2020/10/07 10:00:00,5351.34,40,TRADE
QLD1,2020/10/07 10:30:00,5195.64,-6.30,TRADE
QLD1,2020/10/07 11:00:00,5167.07,-0.17,TRADE
QLD1,2020/10/07 11:30:00,5063.57,-5.44,TRADE
QLD1,2020/10/07 12:00:00,5024.63,-30.08,TRADE
QLD1,2020/10/07 12:30:00,5027.4,-39.82,TRADE
QLD1,2020/10/07 13:00:00,5077.83,-0.94,TRADE
QLD1,2020/10/07 13:30:00,5069.64,-0.35,TRADE
QLD1,2020/10/07 14:00:00,5151.43,5.19,TRADE
QLD1,2020/10/07 14:30:00,5298.2,13.21,TRADE
QLD1,2020/10/07 15:00:00,5481.81,0.01,TRADE
QLD1,2020/10/07 15:30:00,5680.44,0.97,TRADE
QLD1,2020/10/07 16:00:00,6006.18,15.76,TRADE
QLD1,2020/10/07 16:30:00,6314.57,54.96,TRADE
QLD1,2020/10/07 17:00:00,6611.75,26.28,TRADE
QLD1,2020/10/07 17:30:00,6808.76,27.23,TRADE
QLD1,2020/10/07 18:00:00,6976.72,41.70,TRADE
QLD1,2020/10/07 18:30:00,7177.9,39.27,TRADE
QLD1,2020/10/07 19:00:00,7265.57,40.71,TRADE
QLD1,2020/10/07 19:30:00,7048.91,40.98,TRADE
QLD1,2020/10/07 20:00:00,6967.33,39.18,TRADE
QLD1,2020/10/07 20:30:00,6843.19,35.23,TRADE
QLD1,2020/10/07 21:00:00,6642.83,34.35,TRADE
QLD1,2020/10/07 21:30:00,6472.22,35.29,TRADE
QLD1,2020/10/07 22:00:00,6257.79,34.34,TRADE
QLD1,2020/10/07 22:30:00,6182.75,53.11,TRADE
QLD1,2020/10/07 23:00:00,6072.73,42.91,TRADE
QLD1,2020/10/07 23:30:00,5867.75,38.46,TRADE
QLD1,2020/10/08 00:00:00,5611.56,34.95,TRADE
QLD1,2020/10/08 00:30:00,5431.57,38.40,TRADE
QLD1,2020/10/08 01:00:00,5296.24,38.85,TRADE
QLD1,2020/10/08 01:30:00,5206.42,34.59,TRADE
QLD1,2020/10/08 02:00:00,5150.87,33.20,TRADE
QLD1,2020/10/08 02:30:00,5149.68,34.55,TRADE
QLD1,2020/10/08 03:00:00,5126.94,38,TRADE
QLD1,2020/10/08 03:30:00,5115.41,36.43,TRADE
QLD1,2020/10/08 04:00:00,5103.51,34.43,TRADE
QLD1,2020/10/08 04:30:00,5189.9,39.53,TRADE
QLD1,2020/10/08 05:00:00,5283.44,40.15,TRADE
QLD1,2020/10/08 05:30:00,5449.47,41.84,TRADE
QLD1,2020/10/08 06:00:00,5530.92,36.65,TRADE
QLD1,2020/10/08 06:30:00,5701.13,29.21,TRADE
QLD1,2020/10/08 07:00:00,5809.44,26.18,TRADE
QLD1,2020/10/08 07:30:00,5863.16,21.73,TRADE
QLD1,2020/10/08 08:00:00,5665,7.49,TRADE
QLD1,2020/10/08 08:30:00,5385.11,0.50,TRADE
QLD1,2020/10/08 09:00:00,5227.48,-10.48,TRADE
QLD1,2020/10/08 09:30:00,5131.18,12.69,TRADE
QLD1,2020/10/08 10:00:00,5045.66,18.68,TRADE
QLD1,2020/10/08 10:30:00,4918.75,17.46,TRADE
QLD1,2020/10/08 11:00:00,4836.19,15.31,TRADE
QLD1,2020/10/08 11:30:00,4739.94,8.27,TRADE
QLD1,2020/10/08 12:00:00,4783.71,17.58,TRADE
QLD1,2020/10/08 12:30:00,4853.12,15.07,TRADE
QLD1,2020/10/08 13:00:00,5015.57,21.27,TRADE
QLD1,2020/10/08 13:30:00,5147.5,23.11,TRADE
QLD1,2020/10/08 14:00:00,5267.21,22.01,TRADE
QLD1,2020/10/08 14:30:00,5597.22,27.81,TRADE
QLD1,2020/10/08 15:00:00,5833.38,23.95,TRADE
QLD1,2020/10/08 15:30:00,5853.43,11,TRADE
QLD1,2020/10/08 16:00:00,6027.19,12.24,TRADE
QLD1,2020/10/08 16:30:00,6349.86,28.51,TRADE
QLD1,2020/10/08 17:00:00,6689.78,28.89,TRADE
QLD1,2020/10/08 17:30:00,6870.41,42.03,TRADE
QLD1,2020/10/08 18:00:00,7090.11,43.55,TRADE
QLD1,2020/10/08 18:30:00,7234.9,83.63,TRADE
QLD1,2020/10/08 19:00:00,7343.38,88.59,TRADE
QLD1,2020/10/08 19:30:00,7156.44,49.21,TRADE
QLD1,2020/10/08 20:00:00,7043.19,53.88,TRADE
QLD1,2020/10/08 20:30:00,6882.31,49.69,TRADE
QLD1,2020/10/08 21:00:00,6679.31,45.33,TRADE
QLD1,2020/10/08 21:30:00,6522.86,43.54,TRADE
QLD1,2020/10/08 22:00:00,6331.73,37.30,TRADE
QLD1,2020/10/08 22:30:00,6230.7,44.69,TRADE
QLD1,2020/10/08 23:00:00,6098.43,40.15,TRADE
QLD1,2020/10/08 23:30:00,5876.38,39.35,TRADE
QLD1,2020/10/09 00:00:00,5611.51,38.17,TRADE
QLD1,2020/10/09 00:30:00,5467.83,39.98,TRADE
QLD1,2020/10/09 01:00:00,5319.65,40.21,TRADE
QLD1,2020/10/09 01:30:00,5228.56,35.81,TRADE
QLD1,2020/10/09 02:00:00,5214.53,34.26,TRADE
QLD1,2020/10/09 02:30:00,5152.92,32.59,TRADE
QLD1,2020/10/09 03:00:00,5136.41,33.49,TRADE
QLD1,2020/10/09 03:30:00,5137.2,34.52,TRADE
QLD1,2020/10/09 04:00:00,5174.98,35.54,TRADE
QLD1,2020/10/09 04:30:00,5207.37,37.94,TRADE
QLD1,2020/10/09 05:00:00,5319.75,40.06,TRADE
QLD1,2020/10/09 05:30:00,5455.48,43.94,TRADE
QLD1,2020/10/09 06:00:00,5579.5,40.93,TRADE
QLD1,2020/10/09 06:30:00,5736.42,32.14,TRADE
QLD1,2020/10/09 07:00:00,5791.23,26.34,TRADE
QLD1,2020/10/09 07:30:00,5804.55,26.36,TRADE
QLD1,2020/10/09 08:00:00,5682.57,20.26,TRADE
QLD1,2020/10/09 08:30:00,5491.45,-3.61,TRADE
QLD1,2020/10/09 09:00:00,5334.89,12.03,TRADE
QLD1,2020/10/09 09:30:00,5180.14,25.73,TRADE
QLD1,2020/10/09 10:00:00,5041.99,13.39,TRADE
QLD1,2020/10/09 10:30:00,4927.14,-2.91,TRADE
QLD1,2020/10/09 11:00:00,4990.48,9.15,TRADE
QLD1,2020/10/09 11:30:00,5015.76,0.90,TRADE
QLD1,2020/10/09 12:00:00,5131.69,17.13,TRADE
QLD1,2020/10/09 12:30:00,5186.76,13.89,TRADE
QLD1,2020/10/09 13:00:00,5253.49,25.72,TRADE
QLD1,2020/10/09 13:30:00,5391.74,25.36,TRADE
QLD1,2020/10/09 14:00:00,5522.82,18.15,TRADE
QLD1,2020/10/09 14:30:00,5673.56,27.31,TRADE
QLD1,2020/10/09 15:00:00,6023.55,27.06,TRADE
QLD1,2020/10/09 15:30:00,6279.67,18.29,TRADE
QLD1,2020/10/09 16:00:00,6575.47,29.66,TRADE
QLD1,2020/10/09 16:30:00,6764.9,31.75,TRADE
QLD1,2020/10/09 17:00:00,6935.01,34.34,TRADE
QLD1,2020/10/09 17:30:00,7033.13,37.36,TRADE
QLD1,2020/10/09 18:00:00,7068.54,48.85,TRADE
QLD1,2020/10/09 18:30:00,7127.55,255.85,TRADE
QLD1,2020/10/09 19:00:00,7196.95,259.20,TRADE
QLD1,2020/10/09 19:30:00,7025.09,123.65,TRADE
QLD1,2020/10/09 20:00:00,6913.27,181.12,TRADE
QLD1,2020/10/09 20:30:00,6748.55,87.76,TRADE
QLD1,2020/10/09 21:00:00,6555.56,72.51,TRADE
QLD1,2020/10/09 21:30:00,6443.08,78.88,TRADE
QLD1,2020/10/09 22:00:00,6297.03,52.64,TRADE
QLD1,2020/10/09 22:30:00,6229.6,113.28,TRADE
QLD1,2020/10/09 23:00:00,6055.2,51.78,TRADE
QLD1,2020/10/09 23:30:00,5886.93,46.07,TRADE
QLD1,2020/10/10 00:00:00,5673.91,35.18,TRADE
QLD1,2020/10/10 00:30:00,5457.44,35.99,TRADE
QLD1,2020/10/10 01:00:00,5353.77,33.58,TRADE
