REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2020/01/02 14:30:00,988.69,79.24,TRADE
TAS1,2020/01/02 15:00:00,997.84,78.96,TRADE
TAS1,2020/01/02 15:30:00,1007.97,84.35,TRADE
TAS1,2020/01/02 16:00:00,1043.19,90.40,TRADE
TAS1,2020/01/02 16:30:00,1069.5,76.48,TRADE
TAS1,2020/01/02 17:00:00,1098.17,52.74,TRADE
TAS1,2020/01/02 17:30:00,1116.13,82.96,TRADE
TAS1,2020/01/02 18:00:00,1129.86,81.18,TRADE
TAS1,2020/01/02 18:30:00,1147.57,85.33,TRADE
TAS1,2020/01/02 19:00:00,1165.4,97.27,TRADE
TAS1,2020/01/02 19:30:00,1170.46,86.68,TRADE
TAS1,2020/01/02 20:00:00,1178.18,132.23,TRADE
TAS1,2020/01/02 20:30:00,1197.43,96.37,TRADE
TAS1,2020/01/02 21:00:00,1177.7,96.36,TRADE
TAS1,2020/01/02 21:30:00,1144.66,133.35,TRADE
TAS1,2020/01/02 22:00:00,1104.79,74.57,TRADE
TAS1,2020/01/02 22:30:00,1086.91,75.73,TRADE
TAS1,2020/01/02 23:00:00,1051.01,74.71,TRADE
TAS1,2020/01/02 23:30:00,1037.64,86.73,TRADE
TAS1,2020/01/03 00:00:00,1016.58,117.83,TRADE
TAS1,2020/01/03 00:30:00,1000.56,99.54,TRADE
TAS1,2020/01/03 01:00:00,990.51,85.82,TRADE
TAS1,2020/01/03 01:30:00,962.53,85.71,TRADE
TAS1,2020/01/03 02:00:00,986.21,85.62,TRADE
TAS1,2020/01/03 02:30:00,976.02,85.63,TRADE
TAS1,2020/01/03 03:00:00,979.45,85.75,TRADE
TAS1,2020/01/03 03:30:00,982.72,85.75,TRADE
TAS1,2020/01/03 04:00:00,995.25,85.61,TRADE
TAS1,2020/01/03 04:30:00,1009.14,68.36,TRADE
TAS1,2020/01/03 05:00:00,1020.93,68.30,TRADE
TAS1,2020/01/03 05:30:00,1038,68.32,TRADE
TAS1,2020/01/03 06:00:00,1051.5,68.38,TRADE
TAS1,2020/01/03 06:30:00,1079.35,68.48,TRADE
TAS1,2020/01/03 07:00:00,1097.34,68.51,TRADE
TAS1,2020/01/03 07:30:00,1116.79,68.27,TRADE
TAS1,2020/01/03 08:00:00,1103.64,68.27,TRADE
TAS1,2020/01/03 08:30:00,1109.47,68.30,TRADE
TAS1,2020/01/03 09:00:00,1095.3,68.43,TRADE
TAS1,2020/01/03 09:30:00,1072.18,68.27,TRADE
TAS1,2020/01/03 10:00:00,1055.58,68.29,TRADE
TAS1,2020/01/03 10:30:00,1043.92,68.27,TRADE
TAS1,2020/01/03 11:00:00,1028.83,68.68,TRADE
TAS1,2020/01/03 11:30:00,1019.46,68.27,TRADE
TAS1,2020/01/03 12:00:00,972.47,68.25,TRADE
TAS1,2020/01/03 12:30:00,954.73,69.54,TRADE
TAS1,2020/01/03 13:00:00,959.42,68.59,TRADE
TAS1,2020/01/03 13:30:00,961.95,68.27,TRADE
TAS1,2020/01/03 14:00:00,974.94,68.25,TRADE
TAS1,2020/01/03 14:30:00,979.24,74.99,TRADE
TAS1,2020/01/03 15:00:00,961.23,68.25,TRADE
TAS1,2020/01/03 15:30:00,998.06,53.96,TRADE
TAS1,2020/01/03 16:00:00,1029.78,66.98,TRADE
TAS1,2020/01/03 16:30:00,1090.74,75.56,TRADE
TAS1,2020/01/03 17:00:00,1124.66,73.45,TRADE
TAS1,2020/01/03 17:30:00,1117.19,70.07,TRADE
TAS1,2020/01/03 18:00:00,1137.24,80.10,TRADE
TAS1,2020/01/03 18:30:00,1125.21,73.88,TRADE
TAS1,2020/01/03 19:00:00,1091.7,73.22,TRADE
TAS1,2020/01/03 19:30:00,1084.62,72.63,TRADE
TAS1,2020/01/03 20:00:00,1058.02,76.65,TRADE
TAS1,2020/01/03 20:30:00,1025.98,69.08,TRADE
TAS1,2020/01/03 21:00:00,1002.27,72.48,TRADE
TAS1,2020/01/03 21:30:00,963.76,75.09,TRADE
TAS1,2020/01/03 22:00:00,906.22,75.30,TRADE
TAS1,2020/01/03 22:30:00,862.71,68.37,TRADE
TAS1,2020/01/03 23:00:00,857.35,68.25,TRADE
TAS1,2020/01/03 23:30:00,858.07,68.25,TRADE
TAS1,2020/01/04 00:00:00,858.35,68.98,TRADE
TAS1,2020/01/04 00:30:00,839.88,68.25,TRADE
TAS1,2020/01/04 01:00:00,837.39,68.25,TRADE
TAS1,2020/01/04 01:30:00,854.06,68.25,TRADE
TAS1,2020/01/04 02:00:00,849.5,68.25,TRADE
TAS1,2020/01/04 02:30:00,859.59,68.25,TRADE
TAS1,2020/01/04 03:00:00,861.81,131.28,TRADE
TAS1,2020/01/04 03:30:00,857.47,70.10,TRADE
TAS1,2020/01/04 04:00:00,854.55,69.45,TRADE
TAS1,2020/01/04 04:30:00,863.01,87.27,TRADE
TAS1,2020/01/04 05:00:00,894.29,84.72,TRADE
TAS1,2020/01/04 05:30:00,949.95,90.40,TRADE
TAS1,2020/01/04 06:00:00,1000.46,139.12,TRADE
TAS1,2020/01/04 06:30:00,1008.3,187.67,TRADE
TAS1,2020/01/04 07:00:00,1005.01,112.94,TRADE
TAS1,2020/01/04 07:30:00,1041.18,112.94,TRADE
TAS1,2020/01/04 08:00:00,1080.43,112.94,TRADE
TAS1,2020/01/04 08:30:00,1100.55,160.25,TRADE
TAS1,2020/01/04 09:00:00,1094.61,112.94,TRADE
TAS1,2020/01/04 09:30:00,1031.62,94.67,TRADE
TAS1,2020/01/04 10:00:00,957.65,84.72,TRADE
TAS1,2020/01/04 10:30:00,965.34,84.72,TRADE
TAS1,2020/01/04 11:00:00,963.46,84.72,TRADE
TAS1,2020/01/04 11:30:00,976.06,84.72,TRADE
TAS1,2020/01/04 12:00:00,957.85,84.72,TRADE
TAS1,2020/01/04 12:30:00,951.85,84.72,TRADE
TAS1,2020/01/04 13:00:00,947.03,76.95,TRADE
TAS1,2020/01/04 13:30:00,947.3,81.85,TRADE
TAS1,2020/01/04 14:00:00,944.07,77.16,TRADE
TAS1,2020/01/04 14:30:00,952.7,84.72,TRADE
TAS1,2020/01/04 15:00:00,948.17,84.72,TRADE
TAS1,2020/01/04 15:30:00,963.07,147.04,TRADE
TAS1,2020/01/04 16:00:00,984.87,233.20,TRADE
TAS1,2020/01/04 16:30:00,995.02,227.02,TRADE
TAS1,2020/01/04 17:00:00,1024.25,27.98,TRADE
TAS1,2020/01/04 17:30:00,1041.29,33.16,TRADE
TAS1,2020/01/04 18:00:00,1043.38,21.87,TRADE
TAS1,2020/01/04 18:30:00,1054.05,19.37,TRADE
TAS1,2020/01/04 19:00:00,1057.8,18.97,TRADE
TAS1,2020/01/04 19:30:00,1046.01,89.13,TRADE
TAS1,2020/01/04 20:00:00,1046.18,118.82,TRADE
TAS1,2020/01/04 20:30:00,1063.17,252.55,TRADE
TAS1,2020/01/04 21:00:00,1044.42,134.08,TRADE
TAS1,2020/01/04 21:30:00,1027.32,121.60,TRADE
TAS1,2020/01/04 22:00:00,1018.09,112.42,TRADE
TAS1,2020/01/04 22:30:00,1020.46,100.72,TRADE
TAS1,2020/01/04 23:00:00,1006.86,89.39,TRADE
TAS1,2020/01/04 23:30:00,999.54,89.39,TRADE
TAS1,2020/01/05 00:00:00,984.42,80.09,TRADE
TAS1,2020/01/05 00:30:00,974.97,84.78,TRADE
TAS1,2020/01/05 01:00:00,959.3,84.87,TRADE
TAS1,2020/01/05 01:30:00,962.26,85.05,TRADE
TAS1,2020/01/05 02:00:00,957.65,84.94,TRADE
TAS1,2020/01/05 02:30:00,956.65,85.15,TRADE
TAS1,2020/01/05 03:00:00,952.24,86.61,TRADE
TAS1,2020/01/05 03:30:00,959.15,91.21,TRADE
TAS1,2020/01/05 04:00:00,959.63,86.77,TRADE
TAS1,2020/01/05 04:30:00,967.34,67.67,TRADE
TAS1,2020/01/05 05:00:00,967.88,67.74,TRADE
TAS1,2020/01/05 05:30:00,977.27,67.70,TRADE
TAS1,2020/01/05 06:00:00,989.87,67.60,TRADE
TAS1,2020/01/05 06:30:00,1007.42,74.16,TRADE
TAS1,2020/01/05 07:00:00,1030.59,76.55,TRADE
TAS1,2020/01/05 07:30:00,1056.79,84.37,TRADE
TAS1,2020/01/05 08:00:00,1075.92,76.14,TRADE
TAS1,2020/01/05 08:30:00,1074.52,76.19,TRADE
TAS1,2020/01/05 09:00:00,1071.2,76.83,TRADE
TAS1,2020/01/05 09:30:00,1055.54,76.27,TRADE
TAS1,2020/01/05 10:00:00,1048.56,76.22,TRADE
TAS1,2020/01/05 10:30:00,1038.61,76.22,TRADE
TAS1,2020/01/05 11:00:00,1029.47,76.03,TRADE
TAS1,2020/01/05 11:30:00,1007.61,66.55,TRADE
TAS1,2020/01/05 12:00:00,960.61,66.42,TRADE
TAS1,2020/01/05 12:30:00,979,66.36,TRADE
TAS1,2020/01/05 13:00:00,966.77,66.36,TRADE
TAS1,2020/01/05 13:30:00,962.19,66.07,TRADE
TAS1,2020/01/05 14:00:00,963.71,66.12,TRADE
TAS1,2020/01/05 14:30:00,946.44,66.07,TRADE
TAS1,2020/01/05 15:00:00,957.18,66.07,TRADE
TAS1,2020/01/05 15:30:00,958.87,66.12,TRADE
TAS1,2020/01/05 16:00:00,963.54,66.07,TRADE
TAS1,2020/01/05 16:30:00,977.74,66.32,TRADE
TAS1,2020/01/05 17:00:00,1023.82,66.70,TRADE
TAS1,2020/01/05 17:30:00,1028.95,67.65,TRADE
TAS1,2020/01/05 18:00:00,1051.02,66.71,TRADE
TAS1,2020/01/05 18:30:00,1074.48,66.83,TRADE
TAS1,2020/01/05 19:00:00,1076.57,66.71,TRADE
TAS1,2020/01/05 19:30:00,1071.25,68.78,TRADE
TAS1,2020/01/05 20:00:00,1068.42,66.56,TRADE
TAS1,2020/01/05 20:30:00,1084.22,66.42,TRADE
TAS1,2020/01/05 21:00:00,1086.02,66.07,TRADE
TAS1,2020/01/05 21:30:00,1064.8,69.91,TRADE
TAS1,2020/01/05 22:00:00,1040.79,66.80,TRADE
TAS1,2020/01/05 22:30:00,1020.45,69.58,TRADE
TAS1,2020/01/05 23:00:00,989.57,69.02,TRADE
TAS1,2020/01/05 23:30:00,972.02,66.07,TRADE
TAS1,2020/01/06 00:00:00,978.96,66.29,TRADE
TAS1,2020/01/06 00:30:00,958.03,66.07,TRADE
TAS1,2020/01/06 01:00:00,965.64,66.07,TRADE
TAS1,2020/01/06 01:30:00,960.52,66.07,TRADE
TAS1,2020/01/06 02:00:00,963.69,67.78,TRADE
TAS1,2020/01/06 02:30:00,969.58,67.54,TRADE
TAS1,2020/01/06 03:00:00,974.05,67.56,TRADE
TAS1,2020/01/06 03:30:00,982.08,67.41,TRADE
TAS1,2020/01/06 04:00:00,995.46,67.32,TRADE
TAS1,2020/01/06 04:30:00,1010.49,66.29,TRADE
TAS1,2020/01/06 05:00:00,1024.08,68.49,TRADE
TAS1,2020/01/06 05:30:00,1063.74,69.66,TRADE
TAS1,2020/01/06 06:00:00,1086.38,71.11,TRADE
TAS1,2020/01/06 06:30:00,1071.38,72.55,TRADE
TAS1,2020/01/06 07:00:00,1089.64,88.72,TRADE
TAS1,2020/01/06 07:30:00,1117.45,90.28,TRADE
TAS1,2020/01/06 08:00:00,1101.4,91.39,TRADE
TAS1,2020/01/06 08:30:00,1086.89,105.05,TRADE
TAS1,2020/01/06 09:00:00,1073.4,72.72,TRADE
TAS1,2020/01/06 09:30:00,1070.67,66.12,TRADE
TAS1,2020/01/06 10:00:00,1069.62,66.12,TRADE
TAS1,2020/01/06 10:30:00,1052.42,66.12,TRADE
TAS1,2020/01/06 11:00:00,1050.06,67.80,TRADE
TAS1,2020/01/06 11:30:00,1046.09,66.50,TRADE
TAS1,2020/01/06 12:00:00,1015.12,55.23,TRADE
TAS1,2020/01/06 12:30:00,1013.98,55.41,TRADE
TAS1,2020/01/06 13:00:00,1021.81,55.20,TRADE
TAS1,2020/01/06 13:30:00,1023.5,55.03,TRADE
TAS1,2020/01/06 14:00:00,1026.8,66.87,TRADE
TAS1,2020/01/06 14:30:00,1004.86,66.50,TRADE
TAS1,2020/01/06 15:00:00,993.22,56.11,TRADE
TAS1,2020/01/06 15:30:00,1000.1,50.52,TRADE
TAS1,2020/01/06 16:00:00,1013.68,57.88,TRADE
TAS1,2020/01/06 16:30:00,1036.27,54.51,TRADE
TAS1,2020/01/06 17:00:00,1053,62.16,TRADE
TAS1,2020/01/06 17:30:00,1073.92,58.74,TRADE
TAS1,2020/01/06 18:00:00,1088.83,54.40,TRADE
TAS1,2020/01/06 18:30:00,1094.64,64.57,TRADE
TAS1,2020/01/06 19:00:00,1095.03,61.26,TRADE
TAS1,2020/01/06 19:30:00,1092.63,59.21,TRADE
TAS1,2020/01/06 20:00:00,1099.36,67.31,TRADE
TAS1,2020/01/06 20:30:00,1130.28,69.68,TRADE
TAS1,2020/01/06 21:00:00,1123.12,74,TRADE
TAS1,2020/01/06 21:30:00,1108.57,73.58,TRADE
TAS1,2020/01/06 22:00:00,1082.39,55.82,TRADE
TAS1,2020/01/06 22:30:00,1056.57,73.41,TRADE
TAS1,2020/01/06 23:00:00,1031.83,55.93,TRADE
TAS1,2020/01/06 23:30:00,1035.82,70.61,TRADE
TAS1,2020/01/07 00:00:00,1048.65,73.83,TRADE
TAS1,2020/01/07 00:30:00,1039.76,73.83,TRADE
TAS1,2020/01/07 01:00:00,1034.77,73.86,TRADE
TAS1,2020/01/07 01:30:00,1028.49,73.86,TRADE
TAS1,2020/01/07 02:00:00,1018.52,69.81,TRADE
TAS1,2020/01/07 02:30:00,1023.51,73.94,TRADE
TAS1,2020/01/07 03:00:00,1018.74,59.31,TRADE
TAS1,2020/01/07 03:30:00,1017.73,70.21,TRADE
TAS1,2020/01/07 04:00:00,1026.1,75.64,TRADE
TAS1,2020/01/07 04:30:00,1045.9,73.87,TRADE
TAS1,2020/01/07 05:00:00,1057.56,73.87,TRADE
TAS1,2020/01/07 05:30:00,1086.12,75.26,TRADE
TAS1,2020/01/07 06:00:00,1107.55,86,TRADE
TAS1,2020/01/07 06:30:00,1136.03,68.48,TRADE
TAS1,2020/01/07 07:00:00,1159.56,78.85,TRADE
TAS1,2020/01/07 07:30:00,1176.16,69.12,TRADE
TAS1,2020/01/07 08:00:00,1178.65,72.91,TRADE
TAS1,2020/01/07 08:30:00,1174.84,71.97,TRADE
TAS1,2020/01/07 09:00:00,1162.83,70.60,TRADE
TAS1,2020/01/07 09:30:00,1137.73,70.75,TRADE
TAS1,2020/01/07 10:00:00,1108.8,67.85,TRADE
TAS1,2020/01/07 10:30:00,1089.1,63.37,TRADE
TAS1,2020/01/07 11:00:00,1100.54,33.66,TRADE
TAS1,2020/01/07 11:30:00,1104.19,31.09,TRADE
TAS1,2020/01/07 12:00:00,1095.28,42.97,TRADE
TAS1,2020/01/07 12:30:00,1090.1,47.92,TRADE
TAS1,2020/01/07 13:00:00,1091.43,47.53,TRADE
TAS1,2020/01/07 13:30:00,1091.77,62.60,TRADE
TAS1,2020/01/07 14:00:00,1099.16,50.82,TRADE
TAS1,2020/01/07 14:30:00,1108.68,47.10,TRADE
TAS1,2020/01/07 15:00:00,1108.8,57.14,TRADE
TAS1,2020/01/07 15:30:00,1100,60.39,TRADE
TAS1,2020/01/07 16:00:00,1105.58,42.21,TRADE
TAS1,2020/01/07 16:30:00,1117.98,18.08,TRADE
TAS1,2020/01/07 17:00:00,1118.81,12.22,TRADE
TAS1,2020/01/07 17:30:00,1139.87,11.44,TRADE
TAS1,2020/01/07 18:00:00,1102.79,43.57,TRADE
TAS1,2020/01/07 18:30:00,1085.49,60.71,TRADE
TAS1,2020/01/07 19:00:00,1142.54,24.99,TRADE
TAS1,2020/01/07 19:30:00,1146.55,21.55,TRADE
TAS1,2020/01/07 20:00:00,1158.57,18.59,TRADE
TAS1,2020/01/07 20:30:00,1161.27,32.67,TRADE
TAS1,2020/01/07 21:00:00,1151.33,56.81,TRADE
TAS1,2020/01/07 21:30:00,1114.36,66.09,TRADE
TAS1,2020/01/07 22:00:00,1092.13,71.22,TRADE
TAS1,2020/01/07 22:30:00,1062.76,72.55,TRADE
TAS1,2020/01/07 23:00:00,1035.67,66.12,TRADE
TAS1,2020/01/07 23:30:00,1008.73,66.11,TRADE
TAS1,2020/01/08 00:00:00,1002.92,66.11,TRADE
TAS1,2020/01/08 00:30:00,988.65,73.76,TRADE
TAS1,2020/01/08 01:00:00,983.9,73.95,TRADE
TAS1,2020/01/08 01:30:00,973.41,76.94,TRADE
TAS1,2020/01/08 02:00:00,978.56,129.93,TRADE
TAS1,2020/01/08 02:30:00,981.03,74.02,TRADE
TAS1,2020/01/08 03:00:00,984.46,74.02,TRADE
TAS1,2020/01/08 03:30:00,993.04,74.02,TRADE
TAS1,2020/01/08 04:00:00,1009.44,73.90,TRADE
TAS1,2020/01/08 04:30:00,1006.02,171.11,TRADE
TAS1,2020/01/08 05:00:00,1021.62,62.29,TRADE
TAS1,2020/01/08 05:30:00,1054.17,55.50,TRADE
TAS1,2020/01/08 06:00:00,1094.14,60.01,TRADE
TAS1,2020/01/08 06:30:00,1133.64,62.10,TRADE
TAS1,2020/01/08 07:00:00,1146.37,63.65,TRADE
TAS1,2020/01/08 07:30:00,1149.1,60.94,TRADE
TAS1,2020/01/08 08:00:00,1132.15,57.57,TRADE
TAS1,2020/01/08 08:30:00,1135.81,61.44,TRADE
TAS1,2020/01/08 09:00:00,1118.83,56.85,TRADE
TAS1,2020/01/08 09:30:00,1099.72,55.81,TRADE
TAS1,2020/01/08 10:00:00,1077.22,55.88,TRADE
TAS1,2020/01/08 10:30:00,1078.24,49.31,TRADE
TAS1,2020/01/08 11:00:00,1077.31,48.06,TRADE
TAS1,2020/01/08 11:30:00,1064.85,50.54,TRADE
TAS1,2020/01/08 12:00:00,1046.34,50.21,TRADE
TAS1,2020/01/08 12:30:00,1036.09,53.74,TRADE
TAS1,2020/01/08 13:00:00,1033.59,55.77,TRADE
TAS1,2020/01/08 13:30:00,1031.61,62.41,TRADE
TAS1,2020/01/08 14:00:00,1042.23,56.25,TRADE
TAS1,2020/01/08 14:30:00,1054.92,55.81,TRADE
TAS1,2020/01/08 15:00:00,1063.96,57.93,TRADE
TAS1,2020/01/08 15:30:00,1064.47,58.58,TRADE
TAS1,2020/01/08 16:00:00,1087.37,62.03,TRADE
TAS1,2020/01/08 16:30:00,1119.95,64.70,TRADE
TAS1,2020/01/08 17:00:00,1141.07,62.64,TRADE
TAS1,2020/01/08 17:30:00,1156.04,63.24,TRADE
TAS1,2020/01/08 18:00:00,1159.61,63.31,TRADE
TAS1,2020/01/08 18:30:00,1151.83,66.01,TRADE
TAS1,2020/01/08 19:00:00,1157.96,61.66,TRADE
TAS1,2020/01/08 19:30:00,1155.89,57.34,TRADE
TAS1,2020/01/08 20:00:00,1141.56,61.54,TRADE
TAS1,2020/01/08 20:30:00,1150.38,61.88,TRADE
TAS1,2020/01/08 21:00:00,1142.56,58.33,TRADE
TAS1,2020/01/08 21:30:00,1111.53,55.50,TRADE
TAS1,2020/01/08 22:00:00,1087.61,55.50,TRADE
TAS1,2020/01/08 22:30:00,1063.91,54.95,TRADE
TAS1,2020/01/08 23:00:00,1034.56,49.67,TRADE
TAS1,2020/01/08 23:30:00,1012.26,47.25,TRADE
TAS1,2020/01/09 00:00:00,986.39,52.98,TRADE
TAS1,2020/01/09 00:30:00,942.18,55.53,TRADE
TAS1,2020/01/09 01:00:00,939.75,55.50,TRADE
TAS1,2020/01/09 01:30:00,936.17,55.56,TRADE
TAS1,2020/01/09 02:00:00,909.33,55.50,TRADE
TAS1,2020/01/09 02:30:00,923.14,55.50,TRADE
TAS1,2020/01/09 03:00:00,937.81,55.69,TRADE
TAS1,2020/01/09 03:30:00,940.77,55.69,TRADE
TAS1,2020/01/09 04:00:00,946.78,55.69,TRADE
TAS1,2020/01/09 04:30:00,963.69,55.57,TRADE
TAS1,2020/01/09 05:00:00,987.98,59.67,TRADE
TAS1,2020/01/09 05:30:00,1025.66,59.65,TRADE
TAS1,2020/01/09 06:00:00,1069.67,56.92,TRADE
TAS1,2020/01/09 06:30:00,1093.13,63.55,TRADE
TAS1,2020/01/09 07:00:00,1098.21,63.58,TRADE
TAS1,2020/01/09 07:30:00,1109.51,63.62,TRADE
TAS1,2020/01/09 08:00:00,1094.85,63.58,TRADE
TAS1,2020/01/09 08:30:00,1064.94,60.51,TRADE
TAS1,2020/01/09 09:00:00,1033.85,56.12,TRADE
TAS1,2020/01/09 09:30:00,1017.82,55.48,TRADE
TAS1,2020/01/09 10:00:00,1015.66,55.69,TRADE
TAS1,2020/01/09 10:30:00,984.8,55.48,TRADE
TAS1,2020/01/09 11:00:00,975.83,68.02,TRADE
TAS1,2020/01/09 11:30:00,991.3,72.87,TRADE
TAS1,2020/01/09 12:00:00,951.15,65.75,TRADE
TAS1,2020/01/09 12:30:00,1001.22,69.88,TRADE
TAS1,2020/01/09 13:00:00,1020.97,94.56,TRADE
TAS1,2020/01/09 13:30:00,1032.82,78.12,TRADE
TAS1,2020/01/09 14:00:00,1044.75,63.81,TRADE
TAS1,2020/01/09 14:30:00,1050.34,64.01,TRADE
TAS1,2020/01/09 15:00:00,1057.81,63.67,TRADE
TAS1,2020/01/09 15:30:00,1059.78,63.66,TRADE
TAS1,2020/01/09 16:00:00,1092.58,63.65,TRADE
TAS1,2020/01/09 16:30:00,1100.01,63.65,TRADE
TAS1,2020/01/09 17:00:00,1119.71,55.50,TRADE
TAS1,2020/01/09 17:30:00,1119.29,55.50,TRADE
TAS1,2020/01/09 18:00:00,1106.88,55.50,TRADE
TAS1,2020/01/09 18:30:00,1103.18,63.65,TRADE
TAS1,2020/01/09 19:00:00,1098.6,96.52,TRADE
TAS1,2020/01/09 19:30:00,1083.16,63.67,TRADE
TAS1,2020/01/09 20:00:00,1095.76,65.47,TRADE
TAS1,2020/01/09 20:30:00,1090.23,46.19,TRADE
TAS1,2020/01/09 21:00:00,1076.48,35.02,TRADE
TAS1,2020/01/09 21:30:00,1052.86,56.77,TRADE
TAS1,2020/01/09 22:00:00,1024.93,55.30,TRADE
TAS1,2020/01/09 22:30:00,986.56,59.01,TRADE
TAS1,2020/01/09 23:00:00,935.6,50.89,TRADE
TAS1,2020/01/09 23:30:00,903.42,45.09,TRADE
TAS1,2020/01/10 00:00:00,908.41,52.70,TRADE
TAS1,2020/01/10 00:30:00,898.7,44.92,TRADE
TAS1,2020/01/10 01:00:00,903.92,50.28,TRADE
TAS1,2020/01/10 01:30:00,899.37,55.48,TRADE
TAS1,2020/01/10 02:00:00,900.2,55.48,TRADE
TAS1,2020/01/10 02:30:00,900.83,55.48,TRADE
TAS1,2020/01/10 03:00:00,905.78,55.48,TRADE
TAS1,2020/01/10 03:30:00,902.36,55.48,TRADE
TAS1,2020/01/10 04:00:00,906.62,55.48,TRADE
