,0,1,2,3,4,5,6,7,8,9
0,1347.5939798702027,1343.1768846130115,1344.5212589883638,1345.0309988397235,1342.7641606710574,1346.0910375468784,1343.8968085496163,1346.6929471475407,1343.684115236439,1346.1702890774327
1,1337.3021265552336,1334.3492197828787,1334.718158482191,1333.081362187458,1333.4700497772283,1336.784658997833,1334.6294998944454,1335.3357972646088,1335.721619414133,1336.867244215815
2,1325.2937054297065,1320.8850009874684,1320.5050148846765,1321.290751020213,1325.0259741554048,1324.0065998749576,1324.0542344439448,1321.8544889250047,1321.687438146256,1323.509270848439
3,1313.716902158966,1306.5705049989708,1307.6395515798115,1309.4491093352065,1313.6674537254826,1311.6122227816804,1311.4729788756877,1309.3111077788976,1309.816257885396,1310.2927466970507
4,1286.9320611080161,1281.9820202021904,1280.0951104083827,1282.339218437965,1284.0799082798976,1284.7485249568435,1283.1307946268241,1283.305772488582,1282.240994807592,1282.1026903139318
5,1249.898996977,1245.6836454795396,1247.2326966015107,1248.5276439395802,1247.5444083622149,1249.6347729794998,1245.7869658625339,1247.2431535704418,1250.0000773530755,1246.8613260295592
6,1218.230916036915,1216.5627500592561,1218.3268018322938,1219.9473177103691,1218.327009241647,1220.0099335172101,1217.7483533179886,1217.3418318671427,1223.0546799800888,1218.5531571038682
7,1193.8865187810331,1195.6211374850882,1194.8203072150056,1198.906966873604,1196.1748008332042,1197.5629559389072,1192.8746311919092,1195.6070197550684,1200.6224058535993,1193.6411460464276
8,1191.0393934739466,1191.382927303382,1187.2430172941458,1191.2940682930691,1190.9896581049459,1191.0244873954134,1187.0723283990321,1191.007537607721,1192.7091452870388,1189.6332101252196
9,1174.6649639986379,1173.2687084259526,1170.9594617959433,1175.3731028050363,1172.6785712324724,1171.165818699296,1169.3277012134004,1173.181835750936,1173.6925380172952,1174.6086661135946
10,1165.1339142158602,1165.127841290839,1164.2143137003811,1165.98287901816,1164.002399961364,1165.4386585695072,1161.9431414758483,1167.4828764083245,1164.769427548191,1166.533817678331
11,1150.613574009983,1153.486365925059,1150.92500167932,1151.9012946597968,1147.6208514530294,1154.7289224324354,1149.1147554746167,1151.2684537626346,1147.2026123797261,1152.9422414959215
12,1118.9752890565333,1124.841151352419,1120.4797477015245,1121.7791898905934,1116.1091301702593,1125.4719019752679,1119.710230928261,1119.456029154086,1115.9611173727913,1122.2621260198212
13,1108.5798638473623,1112.8373123077706,1109.2136714362298,1110.8589393833854,1107.998481046466,1114.9574287159312,1112.2700912366083,1112.106097958215,1105.7953372533814,1113.151743148911
14,1103.5549375844682,1107.4012040385317,1108.5590556943762,1106.3275180552926,1107.4424020174497,1110.1569105744254,1106.3910665520962,1110.9719118059656,1104.6070730316465,1109.0748159601906
15,1117.3402019886705,1119.9452504052542,1120.362748690133,1120.2064572566205,1120.5819196745579,1119.3475548664876,1119.0417337780998,1120.2316676007215,1121.506710172649,1120.222223051462
16,1123.7322273705684,1125.899258852675,1125.2540811315473,1126.934287610724,1127.665927639348,1122.9649741545074,1125.5257662780166,1123.9244835395657,1127.424506298062,1126.0739700295496
17,1135.167216512298,1135.476235154836,1133.4446249072664,1135.4535129362819,1134.3347319291493,1135.2348648981072,1133.7954697355317,1133.4792182784547,1133.3534671089008,1133.073243164781
18,1143.7593491088073,1148.0297202957977,1142.0327009602343,1146.1457898434148,1139.8975979203472,1145.1626147441784,1141.8009505886944,1142.8831165788476,1140.5825501654015,1144.094405788091
19,1159.9193060059608,1165.3000321611348,1159.4346476235357,1161.967723023262,1156.270086629214,1161.9406264776683,1156.504470420273,1160.125307834488,1158.2791304310688,1159.7303190047085
20,1162.562376324952,1163.523008434694,1161.4821349997196,1165.4142326936903,1158.2068561884535,1165.5920142544435,1157.7233734690162,1163.3650932989563,1160.7295069545758,1162.0683702345573
21,1205.0829143508588,1204.7338455649701,1203.9913194331227,1203.8063603645542,1201.2812659924525,1205.3729998933557,1200.1664048940731,1207.240676895033,1202.2178563661,1207.052199883777
22,1233.0864227577495,1229.5241472021582,1233.0913214138589,1230.4662293172578,1229.5744156223725,1231.8742806477233,1228.9465721356269,1236.4804989382446,1232.6104122731701,1234.2203247113005
23,1252.2868556131336,1252.1561116357223,1255.9829755240062,1249.8345153658743,1249.2183992946889,1251.9412646488772,1250.922820952904,1257.0491667181059,1253.524232865703,1254.1420995276892
24,1258.1652781251537,1261.0966491988515,1263.4839351523187,1257.2783707947176,1254.9990183239645,1258.8259359041283,1257.297825827221,1262.5740969869803,1255.7006764895436,1261.2079713728835
25,1308.9927613612685,1312.9906058402923,1312.7601106551738,1308.8436102806932,1308.7383414701076,1308.1468318155548,1310.2338136335952,1311.3948089834792,1306.0476353365805,1312.1641461227125
26,1338.1147062989662,1339.847847144392,1338.772729929773,1337.6887626567702,1337.5042990997933,1336.8445727724536,1340.887354534533,1336.6758700046362,1336.1576468780167,1338.9885715641167
27,1328.4874497890974,1325.9644760253614,1326.9975498863373,1328.6910642914092,1328.3606674809064,1326.5551148799316,1330.9222088263782,1329.1087663457001,1327.7994535140213,1326.750538671683
28,1307.061368105987,1301.7340898203272,1303.7309932490252,1306.718845936748,1308.976357948868,1304.1030328040204,1309.5433656569548,1309.0696677344117,1307.6226266536783,1303.239362968817
29,1338.2912360918415,1329.5545570831296,1334.2408466803604,1337.4431955709442,1340.8385503845984,1334.4032511806422,1338.670937604574,1337.9227913705474,1339.8530587903097,1333.5931115398184
30,1310.9845596298812,1301.7323017323931,1309.2659492146042,1309.3082130062655,1312.824126772049,1307.5039483110493,1309.7440850563228,1308.8379437352803,1313.7104098232312,1305.8510465561624
31,1270.6735272613819,1271.6294258575388,1272.9036804676048,1270.065405463116,1273.47197418837,1274.2033242685657,1271.3103619533968,1269.6354280673872,1272.63604778109,1270.0556788653455
32,1170.231476170301,1181.6119220160094,1175.507326677064,1170.894184792866,1168.3253004682922,1178.7509004041087,1168.2652982254567,1169.5565110519617,1167.1923107100522,1173.6093654325834
33,1138.725806638278,1143.5567111975772,1139.9191206209593,1136.6103113503414,1133.733496119885,1146.8928709260194,1136.4188778108287,1139.6690404120204,1132.9683524270008,1140.8704482816654
34,1168.821947636145,1163.3146754923364,1164.954929240907,1166.5306700848585,1169.9269259448436,1170.9560480460632,1167.4001460673164,1169.0541565897443,1167.5207620584683,1166.9699896265904
35,1161.6876670499332,1160.1542086472086,1162.0085418093772,1162.4281713849293,1164.5857830472617,1163.4603103126049,1161.6044033928115,1164.0147150878445,1163.5332231181853,1162.1158919418217
36,1133.4441468858631,1137.0170245084687,1137.6688814687263,1136.3094800028514,1137.0411540270788,1135.2822344842427,1133.8005840022388,1135.179875421434,1132.932667932314,1134.3111437039051
37,1107.3449907052548,1113.8375578041891,1114.5352729370056,1110.492817444819,1110.106980834259,1111.2403095681532,1109.3407697421906,1110.1515716595536,1107.235579693892,1111.9408852361998
38,1120.4529056813312,1126.6886868957604,1124.57561616501,1123.3224182090066,1120.481281191863,1123.0710667451608,1123.0655261033085,1121.134458609197,1120.3222440653174,1124.0308762306859
39,1154.1498750853473,1157.3797229154588,1153.5723517774913,1155.7421477540138,1153.5741939476009,1154.4746682934513,1154.785399836927,1153.93060318963,1156.1684289107561,1155.9175089443484
40,1198.536086766299,1198.9681158797493,1194.141289564351,1196.7163368676534,1197.314875151096,1195.6125470255415,1196.0260373276271,1197.1383680389977,1198.0607355621253,1199.1468976200817
41,1241.0677376160852,1241.5530911723883,1235.6715585663173,1238.6048223165337,1240.7420883384348,1238.3186594629951,1238.982952816075,1242.092842110033,1238.1074546680736,1241.9405484496806
