,0,1
162,1266.7588786754775,1267.7832058219265
163,1289.7750622258948,1286.7415956880518
164,1337.7041392932601,1337.5792731311142
165,1436.7720204447255,1434.4927408566004
166,1437.9161933536946,1433.7546293009402
167,1468.9827218593202,1471.1229608310903
168,1430.8064876033097,1426.0304962165346
169,1404.1843483934515,1402.6020229909045
170,1321.237624115127,1315.683651853495
171,1273.405739680289,1273.076148641021
172,1232.7760817793408,1232.36227793577
173,1204.5630669523684,1197.4196595755147
174,1213.8762709583398,1211.209668327052
175,1239.2677571357485,1242.5276059703308
176,1255.9610284720002,1259.1608644538944
177,1299.8812063591458,1298.8027258767374
178,1359.0363715601588,1359.7753600459482
179,1432.0920282750565,1434.8723173241608
180,1539.4317855878323,1538.2129014258094
181,1632.076960358367,1627.9173553505896
182,1714.4179997871856,1709.1772135943136
183,1802.4927008195946,1801.3065478464243
184,1948.1105663469232,1947.4088870637918
185,2070.4247850363813,2057.0539636581575
186,2224.7181833262894,2215.3736978536385
187,2314.888389458935,2313.352161167828
188,2414.6210500600273,2412.6007539595
189,2463.3757855491203,2467.0254346269985
190,2550.6878949146662,2550.670016891491
191,2593.1668467111976,2586.264431381231
192,2548.328523218285,2548.8113380764275
193,2437.6839061896094,2435.7201972195
194,2263.8527445484406,2263.4113604019667
195,2143.4389693523717,2138.2120032118464
196,1997.5170060439555,1992.934028814276
197,1868.8581435092321,1857.0501866813108
198,1730.5877523706704,1737.5600139449693
199,1652.6273663950726,1653.0313887020718
200,1587.5905262726426,1582.193003862694
201,1716.1990663688478,1712.8769051540573
202,1567.4889072599588,1561.4695442761476
203,1486.4039936732077,1481.8551535252227
204,1421.5806013590986,1414.7380963562698
205,1366.6291231320054,1360.87030742147
206,1293.036134198474,1291.1221366654129
207,1296.3338817834165,1299.2801155347736
208,1271.4647605662783,1262.804950894593
209,1295.3951582990628,1292.4338999593706
210,1322.9835538394352,1320.2940245341197
211,1355.8097795746653,1348.1174249756657
212,1377.5127804118697,1369.290146641384
213,1441.4727429661398,1436.5968266466798
214,1491.009535359915,1494.0778838052174
215,1558.1188308999592,1563.5379427772411
216,1567.8612555670222,1564.8223617067708
217,1588.1030628227347,1594.092404169239
218,1637.5759460619274,1637.2687275945698
219,1655.768885576635,1664.9399487102642
220,1675.6263386029555,1692.0639291319026
221,1671.0954609713788,1678.442754686806
222,1697.6025510353052,1711.4261434446319
223,1769.2446785163663,1775.7795045925698
224,1812.1080641036579,1822.889126051485
225,1866.2849527635012,1879.8559734759501
226,2021.313653320407,2034.5455915516177
227,2086.3856195166236,2101.1285708124697
228,2130.284177689286,2145.4520280840916
229,2230.0234664443224,2242.84997661088
230,2315.884373303365,2324.191063161074
231,2360.5551141482733,2352.6377060455957
232,2477.8885420076126,2462.8198608518064
233,2606.0383549073413,2601.865121856914
234,2763.521816073391,2760.6237002746684
235,2840.751656142603,2858.2011899638705
236,2922.48991307563,2947.481503221912
237,2968.3734047608114,2989.6548236075373
238,3014.637989290355,3041.6632592353913
239,3029.470974170895,3039.419361710957
240,2978.6348593074017,2983.628185717697
241,2854.4367258525276,2852.576788897926
242,2741.335285019415,2735.019728794326
243,2589.1420670806156,2585.1328252776457
244,2451.8710612122845,2450.5933454519277
245,2279.6738851682207,2281.120659518678
246,2143.643469700003,2143.54678423136
247,2033.4502431951976,2031.5414808841201
248,1994.8956520762376,1995.7638860724753
249,2135.5038930280907,2132.6629257794307
250,2018.7433694023428,2022.2555334694152
251,1868.3754688054503,1879.2380665507205
252,1772.092944273577,1781.193407199046
253,1754.6624511939067,1757.0718773238166
254,1729.2940559871818,1726.816390628294
255,1720.340032338678,1709.083356801557
256,1677.558139789789,1656.2123969644947
257,1695.1842941723226,1671.63948048484
258,1674.1936808977,1658.6652164858972
259,1743.4269558919368,1722.0357987125526
260,1767.1050909196445,1740.9183145080156
261,1829.9210832899873,1807.383774421234
262,1889.8177563150477,1880.311368428893
263,1956.754669347726,1962.2365103812372
264,2049.9735384957094,2051.7042200080386
265,2062.6551257711094,2066.0690640288612
266,2097.589101929881,2100.033884784044
267,2122.1862919517434,2142.537083826849
268,2194.5958805825335,2214.4727340626428
269,2284.341122905258,2294.9143280430512
270,2399.0188771630324,2404.494852147669
271,2449.1880887298776,2459.846918721585
272,2395.9738650723275,2409.572613892531
273,2409.53653182752,2429.5946380302867
274,2351.913921750892,2378.8774258007916
275,2284.9728636736586,2315.3949364292243
276,2377.8947963415603,2393.559085597533
277,2619.885643522528,2636.448824983316
278,2512.114904943527,2543.3067143653593
279,2512.4499709495476,2522.03295103391
280,2579.3631501614896,2601.5231361810875
281,2715.5994130641902,2731.273346184628
282,2753.735601691599,2755.156190914771
283,2730.734327907614,2722.413302621369
284,2573.712127984526,2569.152092377338
285,2456.8707945872457,2462.377896040315
286,2338.243061513633,2345.61667443498
287,2204.895601547525,2188.641686266257
288,2113.6004787849615,2107.984020722457
289,2140.3452471401138,2123.7258971288734
290,2091.029432757445,2085.897411241812
291,2008.9716252947092,2012.449484561366
292,1939.1659318163247,1931.1879330659604
293,1891.143108611858,1873.2146890489944
294,1832.1873542298001,1815.68802629808
295,1741.3718919929088,1736.118866573165
296,1687.0473497150622,1683.6093248619218
