,0,1,2,3,4,5,6,7,8,9
0,1353.1607096107211,1349.9217614971712,1346.8671236610628,1349.5746727746505,1349.0754935510247,1350.6259425561693,1349.9608565133683,1348.275530412353,1350.9352726839613,1350.1061737873872
1,1339.2571302230633,1333.3898126710246,1331.471288313594,1337.578800979073,1332.6116680387156,1332.3659049712255,1335.7681992161497,1335.310218338969,1335.3102078258082,1334.5893964530624
2,1325.0666864079524,1322.1259350230907,1321.2766245241944,1325.4770981074898,1323.0221278780175,1323.5481722553893,1325.8163074013644,1323.9482723728406,1325.8591370963784,1323.5990632265753
3,1311.4540395489976,1310.3950380167087,1310.602569091843,1312.8634061925504,1310.7265011635586,1312.726028242831,1313.9462199157585,1311.1662099583825,1311.5722852390588,1314.4018786649806
4,1284.411808205476,1281.4848931123481,1280.8369274881677,1289.0587153008146,1283.9444170298568,1284.3035285292706,1285.2908903028788,1286.8393674804731,1285.879153888893,1286.6519878391957
5,1250.0022012299216,1245.8639555319721,1244.883628408983,1252.4461013908133,1249.3695127625872,1249.6684053686558,1248.300055561694,1249.389209559667,1250.5588420182619,1250.8057683278707
6,1218.922444994607,1217.6372052680574,1219.4073604937473,1222.7971493293267,1221.787260484821,1222.3940835448166,1221.132337435907,1222.5293481923638,1222.879612761873,1223.4233729895725
7,1194.4673412836353,1193.7494588368104,1194.1518503834077,1196.916207575117,1198.3844616293482,1197.9558371936225,1199.6422148167514,1200.2109001377796,1196.9227905529292,1199.3505762611167
8,1188.9756945610438,1189.2952211540414,1189.7616385434458,1191.4934593785174,1193.8395973216236,1192.544595967469,1194.4291708732262,1195.6683556246328,1192.1309284943936,1193.254495899473
9,1173.2531886204183,1172.4625667374246,1173.919529264512,1173.9941887231198,1175.302119509904,1174.8613495891734,1178.7469414639293,1178.6938816167637,1176.5309269132906,1175.3148636023604
10,1162.454015522871,1160.8004795556,1162.8208938738123,1165.0459524857984,1165.30283892141,1162.6319821163368,1164.4965715837805,1167.0782518229585,1164.3297870991573,1161.0998752292246
11,1146.8170805937941,1146.4865080270783,1149.6610969102633,1149.2026633976702,1151.076074021483,1148.146832381282,1148.4265956288352,1148.6567593725335,1147.8217409185395,1149.232353470868
12,1115.560647033017,1117.5036402717703,1121.2261799256046,1117.4282108346288,1119.077209578846,1116.9809062619836,1119.2321181282218,1116.7944403648153,1118.438371659824,1117.8358553647809
13,1104.8693825385803,1107.2324075906552,1108.6090623381576,1107.7167569479673,1108.5771144428988,1107.8268475457967,1107.5033865685682,1106.883077298597,1107.121832179731,1107.1449149601754
14,1104.8198900896373,1109.377413540614,1108.4894389865676,1111.4686898779646,1107.8938895916392,1108.7307519945666,1109.0893453519282,1108.5562211979889,1107.4016445354303,1107.2692600114951
15,1119.843128361502,1123.9642197294386,1122.2715993849267,1124.6051462513549,1121.104606913385,1121.6379577376254,1123.0718006317816,1120.929829872106,1119.7372195175044,1121.6556170013969
16,1129.010734695859,1127.837386330961,1125.7239068407507,1129.9384648356531,1127.5283226900776,1128.8889935395162,1127.6409226082942,1128.5518992824736,1125.1265755609459,1126.02625645788
17,1133.0955102307996,1135.0820715892987,1136.0123868792982,1134.2783053724288,1131.9007225234627,1133.4819904125136,1132.4641598742455,1133.9348522833977,1129.6365029776025,1133.8674305109364
18,1141.4363009639555,1139.9919592875012,1142.5056778526998,1141.2318524998864,1138.3072531444468,1141.0600473778488,1138.0879854834498,1140.674329964285,1138.358583472255,1138.0036202729884
19,1157.1066807498025,1152.1351172158377,1155.8641125596978,1155.7586857781118,1151.5754297400733,1154.841586261039,1154.8548550886128,1153.8202665100027,1153.6231061684423,1151.3651837680268
20,1164.2313210918828,1160.679490344449,1157.8762155656111,1161.7476161539405,1156.3454757866332,1161.121256764538,1160.0611038116529,1159.3573475739147,1159.4903396333762,1155.3796501498882
21,1201.8523832069002,1199.6782052766216,1199.535341513568,1198.1737242477802,1198.5178516872288,1205.1377469841545,1204.097305014517,1199.3668645631944,1198.6734850252938,1195.7961196692024
22,1234.15365249414,1233.8137756681274,1227.9234776374344,1227.4262895722184,1228.2038945050635,1233.6261863311893,1235.8513579066798,1230.1001963997578,1228.9561031150238,1227.63995567663
23,1255.3890963658998,1256.0336758836029,1248.7169997664355,1249.4610875505227,1251.0475029559707,1253.0079230597592,1254.9097909336986,1251.8237908354981,1251.4461261944714,1249.753865834376
24,1261.2157996558074,1259.432704220702,1255.1664556459466,1254.550595489687,1255.7499335753732,1257.674423925277,1258.5923949210842,1258.025975315183,1256.484124128652,1256.0476193691386
25,1312.021735789495,1311.2852408435062,1308.7948362323464,1306.8362526476683,1307.0888108183801,1310.899210665072,1309.2610204180478,1311.17435691762,1309.1571096223277,1310.610894587588
26,1339.0381643939595,1338.6776632291437,1338.6832136935298,1337.8012059877904,1339.7190243814364,1340.1474481922244,1340.3092048701642,1341.8642797402526,1341.5288219721506,1341.2018506671466
27,1331.7089309416735,1332.246166507076,1332.717608451302,1331.7999018762164,1331.1789340359396,1332.6729255050996,1333.1468472725305,1335.6502249584169,1334.1560748685001,1331.5212299246866
28,1310.4029037127186,1311.6278370383225,1310.0882545626932,1312.0612670958542,1311.1212251202192,1309.557088192669,1310.2477919880332,1313.8755027912928,1312.0062626501829,1311.9685484194822
29,1338.9311084954004,1337.621839693349,1335.9071065204143,1341.4690469167167,1338.982168518615,1336.1774511086908,1339.0655419345292,1339.6833494511002,1340.4925186018445,1339.9064648422284
30,1314.4197459452498,1312.604865827917,1313.8177382798153,1314.5828902422159,1312.7510870939218,1312.7227454042136,1313.284332156173,1314.6464643250188,1314.7642911718428,1313.945340612768
31,1271.411737508471,1270.3899631232011,1270.1232339866867,1270.9138892651204,1267.8430429602477,1269.5763250851312,1268.3513062127997,1268.560306565436,1270.3022390138788,1272.814831571325
32,1163.751364783605,1164.0809339426694,1165.5615413774692,1163.1405937241846,1164.5802768420542,1164.7290312031057,1162.6525782256572,1161.1930345083874,1161.9328236879549,1162.9911056864316
33,1130.8967971518598,1131.734376335205,1132.4040803676858,1129.6792858240883,1128.8531905870375,1129.9612775497949,1131.3106505992666,1127.3034499794535,1132.3955104413378,1128.8994784244267
34,1168.314729615435,1167.2738350187199,1166.4824089057383,1165.2554763419207,1170.3143121334792,1173.3808616484139,1170.9209936436282,1169.8462593861627,1168.3160295802968,1167.63483906793
35,1165.728828548147,1165.0956587681496,1164.7994537606708,1165.7545783310925,1167.0766761926332,1168.8072001316082,1169.1927678821578,1165.329993751643,1168.8300713813849,1163.801127090359
36,1138.4707731186302,1137.9463437144689,1137.9445260971888,1138.508020177666,1139.504790167702,1140.2410128899382,1139.9887618566213,1138.4602990976243,1138.450244742602,1137.0096035393522
37,1108.544210531406,1109.3864711654078,1107.2250093023658,1109.1367921306883,1109.4566033650337,1108.6316076451644,1110.461461185762,1109.449256987305,1108.879399205084,1108.3959015991552
38,1118.762216972522,1118.8051576697057,1118.6641230686566,1120.318745451384,1117.9393416065259,1119.5194132926551,1119.89271859246,1117.5192291304445,1119.1185492058414,1119.0059513893514
39,1152.4476102973758,1151.646224162824,1150.5133172408173,1154.3824731414013,1152.9639812721462,1153.9501740222054,1153.2575692902667,1152.5565382359832,1152.7889010887861,1152.6508754443835
40,1197.3232540400027,1197.6065252930036,1194.1045846608881,1199.3621335192158,1196.4082587912073,1199.4903821606626,1200.5590133650207,1198.5157338691668,1197.0601117871286,1197.161575383526
41,1243.1789373548197,1242.330216145448,1238.1746042284196,1240.3885315755333,1241.3021416074805,1243.318065054164,1243.570310174713,1241.550753444104,1241.1180504064723,1242.1534027725515
42,1322.9149344870902,1321.8992869486253,1318.297346701591,1321.7526785077612,1318.520172697298,1320.6209156720797,1320.9658069476834,1319.7268113480502,1318.2151069539043,1320.0982653577207
43,1401.4621178169948,1398.0995539259752,1397.1418354658701,1400.4486044893936,1396.6591922638079,1400.6591472629848,1398.0425332139382,1400.0651562199005,1398.4014077624304,1400.2825335137281
44,1452.0426795399253,1451.3132518453756,1449.4484413351809,1450.1709935668578,1448.1404485134976,1452.98337374813,1450.699339738888,1451.395822633322,1451.6649909006294,1451.9195401442657
45,1470.1894874163636,1472.5069012941628,1467.4347269046484,1470.7385056595335,1467.1737669261702,1472.7138709095107,1469.7718433365937,1471.75324323283,1473.4952267239814,1470.6634721040753
46,1470.7074832677731,1472.2439646120622,1463.715751852495,1470.6418013983803,1465.8976171376407,1469.0886867989884,1469.0130346858211,1470.8139828825604,1473.5641097608475,1467.868710025312
47,1440.8481353332918,1438.9567920660093,1433.2590953961355,1439.9673729818574,1438.7153257803113,1438.6484676095602,1440.3194971602095,1441.0023298549104,1441.878725726535,1438.1720822801747
48,1381.1877523740952,1381.1549786698286,1378.0972523313574,1381.5910207908187,1382.0076393726754,1382.7062036463378,1383.0383451240532,1380.857736668848,1383.6954360962457,1381.644439131906
49,1357.0696757196654,1352.6850593457436,1350.3132017650014,1355.2578848657565,1354.565663925122,1355.3149056987766,1354.7921695611653,1351.7095675338676,1353.7903930431592,1354.5749887143268
50,1320.5782839971914,1316.9886869214117,1313.705776339539,1320.0642966805337,1317.6172496215693,1318.8154694514428,1318.821061348204,1316.6625218386937,1316.442406000043,1318.8557693914854
51,1289.5323837308804,1288.2461411796005,1286.8889205658916,1290.976458776107,1291.3153657713415,1292.878597714251,1290.9128951012399,1291.1062687176786,1291.1972747590198,1293.106088366604
52,1274.94535559504,1275.2062661537138,1275.0921045111306,1276.5486382981467,1277.9043136330172,1279.946454250401,1276.9722606511405,1278.3544648513441,1278.5819009445324,1283.5546017874208
53,1233.9528301345438,1234.2084627800443,1230.7314052851693,1235.246760967545,1235.8440509101465,1237.8159428872825,1235.5061630184289,1237.028367736015,1237.4664030905515,1239.070021005728
54,1195.3899643955558,1193.8848658593183,1190.5764047821608,1199.9794866587508,1196.806581191885,1197.805254448213,1197.1670350296836,1198.1519106515884,1197.7570535977102,1199.4835442539445
