,0,1,2,3,4,5,6,7,8,9
0,6633.66612993875,6643.436804865964,6637.576422737598,6642.599529344962,6627.311971512983,6643.582615398872,6622.6097203158215,6641.899042121698,6635.963289039375,6642.578580403185
1,6481.264931221852,6494.354559087174,6497.242243247732,6502.118961878169,6495.510502256471,6487.896221265897,6470.777478144961,6503.489737821026,6492.0421087738205,6508.097929303634
2,6389.544006713821,6397.557121972786,6398.372554555141,6403.380442524049,6402.601036704071,6388.976741059091,6385.252300159213,6404.928800281725,6411.202361089028,6415.102747405315
3,6214.737068397272,6210.250364141309,6222.591448560512,6217.3873012912345,6219.383622017309,6208.14017279061,6200.77896246437,6218.655900926307,6234.502061541257,6241.719147212818
4,6089.998982359734,6079.070264294434,6089.804171930114,6086.678928794875,6095.848364158548,6075.941484298696,6085.91657411264,6089.696376113418,6100.113660456011,6108.366471098807
5,5976.410740639145,5972.622933402871,5965.4486883824375,5967.553304073081,5969.341760526449,5971.995154104373,5972.516131466978,5976.068725635238,5984.253896167723,5987.287696302491
6,5845.1638652436195,5851.462369283372,5841.628264404629,5857.203879398587,5839.956786399989,5853.86722686817,5846.167204880942,5855.111757448888,5863.693049761992,5856.08189750185
7,5693.653951815603,5712.652049762825,5717.990123758815,5721.333705447501,5697.924366735912,5724.758309897429,5713.2890214053605,5712.717162433779,5719.7045871101545,5714.222224710924
8,5503.773755459882,5521.774873675147,5542.80971849538,5536.68397188644,5514.05313471409,5530.47401217096,5531.623694703259,5525.546305216104,5539.229498957701,5522.530390784334
9,5333.530740320489,5351.279438231801,5367.577761192651,5351.296380228504,5338.198511677993,5350.626370970119,5355.547158890778,5348.591847529416,5357.282065639124,5346.7312856102335
10,5215.918730888336,5212.506442173069,5245.999083995942,5218.750430510597,5218.459081427825,5222.924508758855,5227.819020511775,5216.097470868762,5236.596326594337,5216.506709701131
11,5098.554764259506,5096.013016372223,5116.661396244356,5098.094339493996,5096.483460788759,5106.001428218691,5106.058540860003,5103.571793954112,5110.916722562259,5089.660120969959
12,5075.268987080049,5071.4141884429,5080.732005255184,5080.627884702683,5084.185565087354,5082.680613354294,5080.5587202339075,5085.597317797287,5085.601868945307,5064.785519026562
13,5022.432920760274,5010.234063514909,5019.360994833773,5032.681568943565,5026.959862651193,5033.283694567834,5025.712621510462,5034.446738999672,5030.161699257287,5004.464241159608
14,5004.805882574449,4983.77211634988,4986.923654648324,5007.660625333075,5000.706544601575,5004.922577932422,5001.862589415408,5009.215251789543,5013.7556918185355,4983.587699162307
15,4996.213025954365,4975.663714533075,4980.0208675580425,4982.6417746313,4997.97356175659,4990.940723919147,4991.38883856233,4978.78220537245,5003.819388028201,4982.350648070351
16,5008.837901540252,4982.592015458005,4994.760117937142,4993.538381449641,5013.0177704468415,5002.676586075533,4997.462023560231,4982.710496233742,5013.252610377543,5002.069780855188
17,5012.3426139907015,4996.990941936451,5000.9064414352415,5008.2923606746845,5019.7392283067675,5016.371598331562,5008.853029566995,4996.468468564886,5020.426339941572,5011.549539489714
18,5096.1145484626695,5086.363682593847,5083.104880401137,5102.6504402985465,5096.256737795954,5094.058157924068,5086.783745239252,5085.844480110753,5096.189209216021,5099.10815107633
19,5218.100567192988,5208.551938074515,5186.669140934181,5218.2216878709405,5201.964785468823,5200.481903475404,5203.778311152892,5206.964310106262,5212.6902728224595,5216.140287887926
20,5359.50646376043,5346.013387523875,5319.466820256875,5359.707579716254,5332.70253651159,5326.982146706664,5341.764322303768,5340.887049438666,5343.986022835645,5346.621489962942
21,5443.00091237512,5427.281370138808,5413.573164967255,5447.64327178155,5415.306729343813,5427.621661155161,5436.9978485488455,5448.296672639465,5432.682769994785,5437.683489005309
22,5622.088504966919,5610.282886576796,5599.226504699263,5627.945136159084,5606.0663908347115,5617.816768074592,5616.687985572574,5627.780177729332,5619.146670303911,5614.703825379227
23,5814.909148123634,5798.105875669521,5795.270251159406,5816.396224450201,5801.187349873837,5806.381259513662,5808.680278536277,5822.813057992338,5813.1335937721315,5805.153292105633
24,5957.180070860713,5952.924915538595,5956.136541696599,5961.553189630427,5960.15340030531,5953.525835581089,5955.815048319561,5971.732891586564,5954.51905645194,5968.111286261071
25,5961.760133592246,5947.684507979571,5959.60276750654,5964.822760268927,5958.697667568173,5956.219888760676,5957.8009468545715,5962.79634889656,5946.171418442609,5974.896863878962
26,6035.0545092119655,6027.9025860156535,6023.0557748046795,6036.282099278926,6028.540332608685,6026.865672608914,6034.837067835681,6027.128667569366,6023.298005748273,6038.390989948646
27,5984.035028812539,5976.495734487662,5970.737816695369,5983.684322158783,5976.212714031016,5973.5882597637,5975.1368564947725,5975.727153735426,5967.0504086690125,5981.192807871603
28,5899.273462332817,5900.374613186388,5898.816701334886,5901.982928579091,5899.791621073251,5888.202213586106,5882.924022436527,5890.1939382691135,5885.559802955394,5899.189976275677
29,5717.290713896265,5702.44509297974,5708.434693145016,5711.159562091529,5712.652148243429,5708.755796772529,5700.498999727217,5704.540583870412,5706.562189892454,5715.596737217193
30,5510.466735872169,5497.666791737606,5506.812990030224,5509.6432210215935,5508.676111857448,5510.468146571254,5507.221964827375,5512.428881242557,5506.637393687065,5510.502280867248
31,5358.447910163574,5361.918010992114,5362.06394434773,5374.850946782068,5364.535440545709,5363.675488635757,5365.898569918403,5371.354794247828,5376.690359452083,5373.085948774882
32,5379.1162629783685,5379.180967851682,5389.982440306969,5380.656211166716,5386.874833982116,5379.637740546835,5375.553170064788,5394.992753041225,5393.031329663643,5385.982057671032
33,5485.369858295791,5478.876394391345,5489.630413749978,5483.3180694362,5487.488547126858,5483.696602389884,5479.784843398694,5500.707489209619,5491.1653215754895,5480.57494408665
34,5605.9616049001315,5599.326839756304,5603.671583773144,5598.727082355601,5609.569058058181,5598.164933877136,5603.056239694837,5618.6026528104685,5599.119831204919,5599.789100878393
35,5727.86969055,5720.424218089983,5721.554751924382,5715.734206775694,5730.13758321595,5729.232739283366,5726.683797184065,5728.324055271164,5719.478553524268,5714.45264123624
36,5898.817040827759,5894.058179597695,5900.1318874171075,5904.865948812289,5900.4742885199685,5897.439113292006,5898.495859328222,5895.466349712393,5890.335523036271,5892.890820717889
37,6020.852021966118,6020.844285032916,6025.5256716917975,6023.3688188253855,6008.391454929867,6014.64223805089,6012.555636844927,6006.3695140414875,6012.549919997184,6007.933471046719
38,6138.227602069158,6138.035475393289,6139.172154068065,6135.535948308433,6117.285147202906,6127.634840452285,6127.947781446422,6127.483981769558,6128.838729595953,6133.001798266682
39,6375.137289345305,6373.035063941813,6369.895966288324,6370.134527619062,6362.065175617381,6365.178393469474,6354.014825903219,6364.049949213415,6370.171807312114,6377.903387688733
40,6541.052210940153,6522.324476351142,6535.688682100361,6536.37169815275,6522.595122973038,6525.6693846450935,6509.646796760316,6530.636748311296,6536.01053956458,6544.660399818325
41,6739.739429363864,6729.746717397849,6727.730931546781,6737.474524927874,6723.118359086179,6717.943064579395,6714.02995883932,6717.437772320688,6738.53771564062,6743.716197846074
42,6972.548564605055,6963.101488919961,6967.956118307036,6969.65679922033,6968.11125471308,6954.618228191538,6951.548429217193,6959.9393417591755,6960.732132515687,6978.134103069058
43,7212.038269099714,7206.630208474362,7201.964136499473,7193.926562431963,7202.7283798152375,7196.568028382552,7188.604314731784,7200.159999522627,7199.810581496632,7212.229163098394
44,7290.264973176435,7286.841909035939,7269.822001109086,7272.414730534379,7278.231797855539,7285.433583529067,7273.9772042990035,7285.412325633482,7284.7679917227615,7284.630660986299
45,7321.765937521831,7324.563249728349,7305.3812489505535,7302.866859978797,7315.3051056690665,7324.318109983978,7315.6098204563905,7326.4314004680455,7320.412020891882,7315.939419975488
46,7300.603695636963,7304.723143273958,7290.72529066182,7295.427741870027,7303.003176405808,7313.446957618143,7308.279872594868,7304.0449328122195,7297.096286917787,7302.460511518443
47,7346.3752890876185,7350.180921382254,7331.410207840927,7330.964029846805,7339.209821800426,7353.180402284213,7343.64144057934,7339.984491908382,7335.799515894574,7334.9373860181295
48,7217.014214794243,7203.291554733938,7193.554572092712,7195.987250451524,7201.069732974245,7218.991310801817,7210.043008722262,7214.517330492993,7204.356062973587,7208.957840320271
